username, name, party, id, tweets
RepBowman,Congressman Jamaal Bowman,D,1344389506963808264,"['Don’t forget to spend some time taking care of yourself today! Your mental health is extremely important, and it’s ok to prioritize it. \n\nI’ll be listening to some Wu-Tang Clan to help me take a break.', 'American is in the midst of a gun violence epidemic. We’re experiencing so many senseless deaths. We need common sense gun control to begin to solve this intense public health crisis.', 'Today is the 78th anniversary of D-Day. These veterans are some of the bravest Americans in history, and completed an incredibly dangerous operation that begun the end of the Nazi Regime.', 'It’s a beautiful Monday! I’m excited to get to work and keep working to make sure @POTUS cancels student debt.', 'There’s no room in our nation for white supremacy and conspiracy theories. They’re rooted in hate, racism, islamophobia, antisemitism, and xenophobia. We must condemn these evils.', 'Families are still struggling to find baby formula on shelves. We’re the wealthiest country in the world, yet we’re struggling to \nfeed our babies.\n\nWe need to end the monopoly on baby formula so our families can feed their babies.', 'I’m an example of why @POTUS must cancel student debt.\n\nOnly 2.1% of all American PhDs are Black, and I’m one of them. I took out thousands in student loans to get here. Every student should have the opportunity to further their education without having crushing debt.', 'Chag Sameach! I hope everyone the Jewish community here in NY-16 and around the world has a wonderful Shavuot.', 'On Friday I visited Andrus @AndrusChildren in Yonkers. They’re really making a difference in students’ lives when it comes to mental health support and educational support.\n\nI’m proud to have them in our NY-16 community! https://t.co/oMZfFSyMB8', 'As an educator, I know how terrifying it is to be a teacher right now. I was always checking to make sure I was in the best place to protect my students.\n\nThere’s an easier way though, it’s called common sense gun reform.']"
TheHudsonIndy,TheHudsonIndependent,D,3690958155,"['Green\xadburgh joins Tar\xadry\xadtown, Sleepy Hol\xadlow and Hast\xadings-on-Hud\xadson in per\xadmit\xadting cannabis dis\xadpen\xadsaries. Sleepy Hol\xadlow is the only mu\xadnic\xadi\xadpal\xadity in the river\xadtowns to give the go-ahead to con\xadsump\xadtion sites. https://t.co/A9ZblKhNYE', 'Click on the article below to read about the tricks, treats &amp; haunts lined up for Sleepy Hollow, Tarrytown, Irvington, Dobbs Ferry &amp; the surrounding area — and check back for updates as more events are confirmed. Required pandemic precautions are included. https://t.co/rj1hZtPfAM', 'The ques\xadtion of the Tarrytown Boat Club prop\xader\xadty’s fu\xadture, vil\xadlage of\xadfi\xadcials say, has now come to a head be\xadcause of a con\xadflu\xadence of de\xadvel\xadop\xadments. \nhttps://t.co/Z33U5LCWXs', 'Back for a 17th year, the Great Jack O’Lantern Blaze begins a run of 59 nights from now through November 21 with re\xadduced ca\xadpac\xadity and safety mea\xadsures in place. Click on the article below to read all about this beloved Historic Hudson Valley event.\nhttps://t.co/GjE1K4E8wF', ""In addition to the Tarrytown Halloween Parade, other can\xadcelled nearby fall events include the Old Dutch Church Fest, Horse\xadman’s Hol\xadlow, the Sleepy Hol\xadlow Ex\xadpe\xadri\xadence, and Dobbs Ferry's Oc\xadto\xadber Festa event. https://t.co/c51x219JCY"", ""Hud\xadson River com\xadmu\xadni\xadties are likely to face flood\xading, with Henri ex\xadpected to dump at least 5 inches on our area. Click on the article below for more info &amp; a comprehensive list of de\xadploy\xadments and prepara\xadtory steps issued by the Governor's office.\nhttps://t.co/pjJGmd1ows"", ""ISC's Twelfth Night high\xadlights Irv\xading\xadton's rich history through a dis\xadtinctly gen\xadderqueer lens, with live mu\xadsic from a Rip Van Win\xadkle-in\xadspired Feste, weaving the mag\xadi\xadcal tale of self-dis\xadcov\xadery, sur\xadvival and the myr\xadiad ways love shows it\xadself. https://t.co/SSjgy8zJJj"", 'This Saturday, June 5, noon-9 pm, RiverArts Music Tour: Over 100 FREE musical performances at outdoor locations in Ardsley, Dobbs Ferry, Hastings, Irvington &amp; Tarrytown (Jazz-Classical-Urban-Folk-Rock-World Music)! 53 groups, 157 musicians, 24 venues!!!\n\n https://t.co/3mQm7fOpbn https://t.co/X5Bv0sipJz', ""Irvington Theater will screen three classic music films this summer as part of its new outdoor 'Sunset Cinema' series. Au\xaddi\xadences are in\xadvited to bring a blan\xadket or chair, pack a pic\xadnic, and en\xadjoy live mu\xadsic featured before each film begins. https://t.co/8kK6ZlIM0m"", 'https://t.co/cNZLgt84Mm Jazz Fo\xadrum Arts looks for\xadward not only to the re\xadturn of its free sum\xadmer con\xadcert sched\xadule along the Hud\xadson River wa\xadter\xadfront but also the re\xadturn of in-per\xadson jazz per\xadfor\xadmance at the Jazz Fo\xadrum club in Tar\xadry\xadtown over Memo\xadr\xadial Day Week\xadend.']"
ZerlinaMaxwell,Zerlina Maxwell,D,21879831,"['RT @ZerlinaShow: Is this the future of slavery reparations? The California Reparations Task Force just released new findings from research…', 'RT @ZerlinaShow: “This is not what leadership looks like.”\n\n@DeanObeidallah weighs in on Elon Musk’s call for Tesla employees to return to…', 'RT @ZerlinaShow: Calling the war against trans people a “culture war” issue misses that it’s about people’s ability to survive, says @chase…', 'RT @ZerlinaShow: As Ron DeSantis possibly eyes the White House, “what he leaves in his wake… is a state of Florida more divided than ever u…', 'RT @ZerlinaShow: “It will be an opportunity to remind people of how serious this was when they see all the planning and all the strategizin…', 'RT @MSNBC: Proud Boys leader and four lieutenants charged with seditious conspiracy for role in Jan. 6 attack on the U.S. Capital. https://…', 'Omg! I love this 😂 https://t.co/qkMDv3pbHZ', 'RT @MSNBCPR: .@mitchellreports, @HallieJackson, &amp; @KatyTurNBC to lead dayside special coverage of hearings live from Washington, D.C. \n \nPl…', 'RT @ZerlinaShow: There seems to be no limit to the vulnerable groups FL Gov. Ron DeSantis will target…\n@DavidJollyFL joins @zerlinamaxwell…', 'RT @MorePerfectUS: NEW STUDY: Most working-age Americans who died of COVID-19 during the first year of the pandemic were “essential workers…']"
AuburnSeminary,Auburn,D,132569463,"['Join the Earthseed Black Family Archive Project—a collective archival project healing through exploration, creativity and storytelling—for a two-day artist showcase experience on June 10-11.\nhttps://t.co/Dqr4bH5SYD https://t.co/UsRlHDuYsx', 'Want to see real examples of faith communities moving for policy advocacy and building civic literacy?\n\nCheck out @PROVERBSKIDS from @CenterforFaith2 on Auburn Voices for a case study and webinar!\n\nhttps://t.co/S0NzW8bRoA', ""RT @BOTBFilm: BELLY OF THE BEAST is so proud that #KelliDillon, @cchandlermagic, and @ErikaIdleWild were among this year's @AuburnSeminary…"", 'RT @Catholic4Choice: 🚨 BREAKING: @jamielmanson responds to news that SF Archbishop will deny communion to pro-choice  Catholic @SpeakerPelo…', 'RT @JoinDayenu: It’s time for our leaders to pursue peace, good jobs, justice, and a rapid transition to clean energy for all. Join us on M…', '""As we move through the grief that accompanies the news that our beloved Urvashi Vaid has joined the ancestors, we call forward her interconnected legacies.""\n\nJoin @keimcken and @SharonGr in remembering her work forward on Auburn Voices.\n\nhttps://t.co/GffJ5qKjdk https://t.co/o9ecJp1jCy', 'RT @alexispauline: Tuesday May 17th at 6pm ET. See you there loves!! Free sign up below.💜💜💜\n\nhttps://t.co/qUeJgChNix https://t.co/uwrJQgv0h9', 'TOMORROW at 6p ET! \n\nJoin Dr. Alexis Pauline Gumbs to practice activities and excerpts from her book Undrowned: Black Feminist Lessons from Marine Mammals with a focus on community care, healing, and transformation.\n\nhttps://t.co/rBSHvQUdFb https://t.co/vDIG1QhUkb', 'RT @valariekaur: WE’RE HIRING!! I’m thrilled to announce these 2 full-time positions with @RevLoveProject! Let’s build together. Apply by M…', 'Lives of Commitment is happening NOW!\n\n🎉  Join us for a virtual celebration of women charting a course to a better future.\n\nhttps://t.co/QeypG6Ok79']"
IrelandinNY,Irish Consulate NYC,D,374873146,"['The National Famine Museum at Strokestown Park and Professor Christine Kinealy @quinnipiacu have created a Great Famine Voices video exploring the story of Black Abolitionist William Wells Brown- a gifted orator- who delivered a powerful abolitionist lecture in Dublin in 1849. https://t.co/TGVkAi0fyk', 'Wishing @ShannonGaelsNYC and @sligogaa the best of luck as they play in their historic match tonight in Frank Golden Park, the first Championship match to be played in Queens in 100 years! 🏐 https://t.co/7X9crEP3al', 'On Friday, we were delighted to welcome a group of talented students from @MICLimerick, who arrived in New York for their scholarship programmes at @StJohnsU and @SFCNY.\n\nWishing them the best of luck with their visits to Brooklyn and Queens! ☘️ https://t.co/gSWgAwzUJT', 'Consul General @helenajuly was honored to launch Volume 2 of the Famine Heroes series today, as part of Ireland’s Great Hunger Institute @QuinnipiacU and @strokestownpark ‘s 2022 Famine Summer School. Thanks to Prof. Christine Kinealy for hosting! https://t.co/7N2e65YqyW', 'The Consulate will again march in @NYCPride this year! All are welcome to take part in this special day on Sun 26 June, but space is limited! Find out more on how to participate at: https://t.co/OUoW0ZUgYm https://t.co/rPkbi3L4d4', 'Thank you to everyone who dressed up and came to our theatrical celebration of Ulysses at this morning’s First Friday Breakfast! 👒\n\nThanks especially to @erstheater for giving us a preview of your upcoming production, and to @jonnysemicolon for leading the panel.\n\n#Ulysses100 https://t.co/IB2vHTvGx9', 'Now, Jonathan Goldman of the @JoyceSocietyNY is leading a discussion with @erstheater ensemble members about their upcoming production of Ulysses! 🎭 https://t.co/dN6oBJmFx6', 'Our Bloomsday-themed First Friday has begun with a special performance from @erstheater of an excerpt from the Sirens episode of Ulysses! 🎭\n\n#Ulysses100 https://t.co/HrzT5qyyIn', 'Wishing the best of luck to the @NewYorkGAA Senior football team, as they travel to Tullamore to play in the @officialgaa Tailteann Cup Quarter-Final against Offaly this Saturday! 💪🏐\n\nhttps://t.co/NTGhdF1RPq', ""The June edition of GreenLight is now live! This month, we're highlighting opportunities to enjoy live theatre, dance, and musical performances as we head toward summer. ☀️\n\nSubscribe to GreenLight and catch the latest 🇮🇪/🇺🇸 culture update below!\n\nhttps://t.co/HewqoOgp09""]"
USCCRgov,USCCR,D,3298252423,"['(2/2) Please submit testimony via email to bpeery@usccr.gov by Friday, July 15, 2022. \n\nHave your voice heard on this important #civilrights issue - submit your testimony today. #California #AB5 https://t.co/hu1RiZuDtE', '(1/2) The #California Advisory Committee to @USCCRgov is seeking public testimony regarding #AB5 legislation &amp; changes to the rights of self-employed workers &amp; independent contractors.\n\nTestimony can be submitted in any format (written/video/audio) &amp; any language - see #thread. https://t.co/5U86x8Bf5J', 'Hafa Adai!!!\n#ICYMI: Last week the newly appointed #Guam Advisory Committee to @USCCRgov had their inaugural meeting. Commission Chair, @CantuChair; Staff Director Mauro Morales, and Staffers were in attendance for this momentous occasion! https://t.co/5a7JXUkXc8', '#Join the #Illinois Advisory Committee to @USCCRgov virtual public briefing on: Equal Access to Post-Secondary Education. #CivilRights\n\nWHEN:\nTuesday 05/31/22\n12-2pm CT\n\nHOW:\nOnline Registration: https://t.co/ZwTskJYbPn\n\nLEARN MORE:\nWebsite: https://t.co/YxU6ZcfvJ5 https://t.co/q06RAzPPcj', '#Join the #Guam Advisory Committee to @USCCRgov for its inaugural public meeting. #CivilRights\n\nWHEN:\nTuesday 05/24/22, 10am-12pm ChST\n(Monday 05/23/22, 5pm-7pm PST)\n\nHOW:\nWebconference Link: https://t.co/lTZ88NBuC2 \n\nLEARN MORE:\nEvents Page: https://t.co/7ZTQ8inCmG https://t.co/oyWKwAJHfd', 'Deadline extended to Monday, May 16, 2022! #CSSBMB #ApplyToday #ApplyNow #JobOpening #HiringAlert https://t.co/fbc7nuZ56s', 'RT @CantuChair: Honored to be celebrating first year anniversary as Commissioner with @USCCRgov highlighting #maternalhealth, #bailreform &amp;…', '(2/2) #CSSBMB is committed to advocating for change to end this tragic cycle of injustice. Our dedication to this hits home, and no one understands this issue more than CSSBMB Commissioner, @RepLucyMcBath.\n\nWatch the CSSBMB Roundtable on Criminal Justice: https://t.co/fT2zSxuJp4', '(1/2) For Patrick Lyoya’s mother, Dorcas, this year and every year after, #MothersDay will never be the same. No day will.\n\nThe Commission on the Social Status of Black Men and Boys (#CSSBMB) shares this grief and honors all mothers who have experienced loss today and everyday. https://t.co/doM644ZgxB', 'The United States Commission on Civil Rights (@USCCRgov)/Commission on the Social Status of Black Men and Boys (#CSSBMB) is #Hiring!\n\nWHAT: Director of CSSBMB/Attorney Advisor\n\nHOW TO APPLY: https://t.co/pDJFfhWdiJ\n\nDEADLINE: May 9, 2022']"
CongBoyle,Rep. Brendan Boyle,D,4304448314,"['We need to change our gun laws. This week, the House will pass red flag laws &amp; limit hi-capacity magazines—as well as other measures— to address the gun violence plaguing our communities.  I will be voting in favor of these measures b/c our current laws are failing. https://t.co/JQH4QXUpq9', 'Today is National Gun Violence Awareness Day. Today and every day, I stand with survivors of gun violence and #WearOrange to remember and honor those we lost. https://t.co/tvxG8nqQWA', 'Special congratulations is in order for Overall PA-02 Winner Zsa Zsa Hansen of the Kensington Creative &amp; Performing Arts H.S., and to runners up Jack Knittel (Arts Academy of Benjamin Rush), Nicole Antolines (Arts Academy of Benjamin Rush), and Emily Kraus (Nazareth Acad.)', 'This week, I presented awards to the winners of the 2022 Congressional Art Competition. The winning entry will be displayed in the Capitol Building in Washington, DC for one year. Thank you to all PA-02 high school students who entered this annual competition! https://t.co/Kb39EGO9TW', 'Today we remember the servicemembers of every race, origin, religion, and creed who lost their lives in service to our country.\n\nWe are forever indebted to them for their bravery and courage, and that of their families.\n\n#MemorialDay https://t.co/m3f9bAleTX', 'Memorial Day Weekend marks the unofficial start of boating season. If you’re taking advantage of our beautiful waters this long weekend, be alert and practice safe boating. \nMore tips via @DiscoverBoating #NSBW https://t.co/Qc5eJQfS9H', 'Great to see the team @TTFWatershed getting community feedback &amp; input for the Tacony Creek Park Master Plan. This information will make the park a better place for people of all ages and abilities!\n\nhttps://t.co/SaNsFWQHud', 'RT @WaysMeansCmte: Economic well-being hit an 👏 All 👏 Time 👏 HIGH. \n\nDems fought to expand #ChildTaxCredit, deliver critical COVID relief a…', 'The Good Friday Agreement has brought peace, unity and stability between Northern Ireland and the Republic of Ireland.\n\nWe must not go backwards.\n(3/3)\nhttps://t.co/k495delFgt', 'The #GoodFridayAgreement eliminated the hard border that then existed between Northern Ireland and the rest of Ireland. \n(2/3) https://t.co/5uAloPlTTn']"
malikneal,Malik Neal,D,2510496948,[]
Louise_Rowntree,Louise Rowntree,D,780341085809864704,"['Wow. Just wow.\nWhat a legend #Tiananmen #China #journalism https://t.co/d8OUjHoNs5', 'RT @POTUS: Over the last two decades, more school-age children have died from guns than on-duty police officers and active duty military co…', 'Chatted with an American lawyer who - struggling to contain his fury - explained that in the USA, at age 18, you can’t buy alcohol but you ‘can’ buy a semi-automatic riffle. \n\n#SandyHook #BuffaloMassacre  #UlvadeMassacre #GunControlNow #EnoughIsEnough \n\nhttps://t.co/RcFuOdNB8j', 'RT @Louise_Rowntree: @lillepwss @DoctorAngry @TomTugendhat Most EU laws are qualified majority (ie no veto) but, I mean, look at all the sh…', 'RT @Spookella: @gavinesler This David Frost? Asking for clarity. https://t.co/QG3eGibTGN', 'RT @robertshrimsley: Narrator: David Frost is an unelected legislator who we cannot get rid of', 'RT @Louise_Rowntree: @DavidPBMaddox ‘Left wing remoaner’? What is this, kindergarten? 😂', 'RT @Louise_Rowntree: @DavidGHFrost Here’s the thing. Wanting to ‘sell’ to the EU single market also means accepting lots of EU laws. It’s a…', 'For what it’s worth, am now back from my ‘fake’ wedding/secret holiday &amp; the general Brexit consensus from Italians &amp; Belgians was pretty similar to mine: ‘what ‘was’ the UK thinking’ ? 😂 \nGotta say -apart from a few weird burns- some brexiter replies were genuinely funny 👏 💕', 'I should add it’s not a holiday (which according to brexiters is a crime 😂) but a wedding - between an Italian and a Belgium who only met because of… free movement 💕#stopthehate #BrexitShambles']"
CTINE267,Christine,D,796619282947932160,[]
PSchmidgall,Paul Schmidgall,D,337373026,[]
dmfeingold,Daniel Feingold,D,795704577656049664,[]
RepAnthonyBrown,Anthony Brown,D,823552974253342721,"['RT @RepAdams: Happy #Pride Charlotte! https://t.co/TUrVjVYNcC', 'The key to keeping Americans safe from mass shootings = #RaiseTheAge\n\nSince 2018, 6/9 deadliest mass shootings were by men younger than 21 years old. These shooters couldn’t buy handguns but could purchase a semiautomatic rifles.\n\nThis is bill is bipartisan and commonsense. https://t.co/kSTa2Qnkrz', 'RT @kylegriffin1: CBS News poll:\n\n81% of Americans support background checks on all potential gun buyers\n\n72% support federal red flag laws…', 'Raising the age to buy semiautomatic rifles to 21 – the same age as handguns – could save lives.\n\nIt could’ve saved lives in Uvalde.\n\nIt could’ve saved lives in Buffalo.\n\nIt could’ve saved lives in Indianapolis in 2021.\n\nWe CAN save lives today if we act to #RaiseTheAge. https://t.co/E8puWtsBKe', 'RT @JoaquinCastrotx: Americans want gun reform. The question is whether Republican politicians at the federal, state and local levels will…', 'Thank you, former TeamBrown member, Shanza A. for choosing to #WearOrange—And her cousin for supporting with an orange flower toy 🧡 https://t.co/hDt1fxrNRb', 'Thank you, Meredith G. for choosing to #WearOrange 🧡 https://t.co/hAx3anl0lW', 'Thank you  #TeamBrown member, Anissa C.W. for choosing to #WearOrange—And her daughter Drew for supporting with an orange toy 🧡 https://t.co/DF9pLhrtjr', 'Thank you  #TeamBrown member, Christian U. for choosing to #WearOrange 🧡 https://t.co/l27JmIBeqn', 'Thank you, Lisa Marie L.G. for choosing to #WearOrange 🧡 https://t.co/zaxM7EsL9F']"
therealco,C.O. Cox,D,111569182,"['RT @usatodayDC: Cheney, who co-chairs the Jan. 6 committee investigating the insurrection at the Capitol, said the attack was ""extremely we…', ""RT @mgroppe: 'Just do something':  Biden urges Congress to pass bans on assault weapons, high-capacity magazines https://t.co/jRe03Wh5JL vi…"", 'RT @usatodayDC: Guns have taken their parents, children and friends, but not their voice. Vastly outspent by the NRA, gun control groups ar…', ""RT @usatodayDC: The U.S. is set to provide Ukraine with longer-range precision rockets, but it's not clear yet how much of a difference the…"", 'RT @joeygarrison: WH COVID-19 coordinator @ashishkjha says the federal government will make 10 million COVID-19 vaccine doses available to…', 'RT @USATODAY: Gun rights advocacy organizations spent a record $15.8 million on lobbying last year, according to one analysis. \n\nThe top sp…', 'Narrows, VA https://t.co/MQtyijXc7y', 'RT @Phil_Lewis_: UVALDE, Texas (AP) — Texas authorities: Teacher did not leave door propped open before shooter entered school; door was cl…', 'Beyond NRA: These are other gun-rights groups spending millions in Washington to influence gun laws https://t.co/L3OtlW0euI via @usatoday', 'Such a joy to see you again @belfakir7 @SolomonAbo2 We finally made it! #co2020 https://t.co/HvG9ozVDjP']"
NMAAHC,Smithsonian NMAAHC,D,36972997,"['#OnThisDay in 1919, Congress passed the 19th Amendment, granting women the right to vote. African American women however, among many other marginalized communities, continued to face barriers in voting for decades. More: https://t.co/f4Tq1a5YbB', '#OnThisDay in 1972, Angela Davis, a prominent voice of the Black Power era and the Black Feminist Movement, was acquitted on all charges of conspiracy, murder, and kidnapping by an all-white jury. Learn more: https://t.co/FrgL6X7oE5 #APeoplesJourney https://t.co/bo6iYabOg1', ""It's almost the end of #BlackBirdersWeek! \n\nWe spoke to a group of young birdwatchers about their personal birding journeys, African American representation in outdoor activities, resources for those just getting started, &amp; more: https://t.co/EyjZV53hDo"", '🎵🪕Our mood all #BlackMusicMonth! #FridayFeeling https://t.co/EjGHDbugfg', 'Improvisation is a hallmark of African American music – with roots spanning back to Africa.  \n\nOne form of musical improvisation is the use of vocal cords as instruments, as seen in Ella Fitzgerald’s reign as the “Queen of Scatting” &amp; Doug E. Fresh’s beatboxing. #BlackMusicMonth https://t.co/qV4C3ieUax', ""RT @smithsonian: The first #Pride marches marked the anniversary of the Stonewall uprising, when police raided New York City's Stonewall In…"", '#Juneteenth is officially a federal holiday, and to celebrate, our museum is throwing a monthlong celebration featuring the “senses” of freedom – the taste, sounds, and experiences of Jubilee for you &amp; your family.\n\nIt all starts June 6. Learn more👇🏾\n\nhttps://t.co/oLzofOG2cG https://t.co/hhopntxfn5', ""African Americans who are part of LGBTQ+ history have made enormous achievements &amp; contributions to global history &amp; culture. Explore our museum's LGBTQ+ collections to discover the stories that have shaped our nation: https://t.co/MtPqqDvLSE #SmithsonianPride https://t.co/tGlcIj4BL4"", 'RT @SILibraries: \U0001faba More #BlackBirdersWeek activities from @NMAAHC &amp; @NMNH :', 'RT @smithsonian: Today in 1921, the deadliest racial massacre in U.S. history began in a thriving African American community of Tulsa, Okla…']"
CaucusShoreES,Caucus of African American Leaders Eastern Shore,D,1505398717456830466,"['🚨It’s not to late  to RSVP 🚨  Join us for our @CaucusShoreES  Candidate Forum with  @heathermizeur SIGN 🆙 TONIGHT at 7:30pm . LINK 👉🏾https://t.co/EVEwqAd4ux👈🏾\nOR EMAIL caales2022@gmail.com \nLet’s #FlipTheFirst❗️ https://t.co/9dJVq5mX0n', '🚨It’s not to late  to RSVP 🚨  Join us for our @CaucusShoreES  Candidate Forum with  @heathermizeur Mizeur\nWe are very looking forward to Heather Mizeur for Maryland joining us!! Make sure you are there!!!!! 💪🏾💪🏾 fb://event/?id=408092971326222 https://t.co/7Ie9cgdnPg', 'Just posted a photo https://t.co/BuXJ4WiASN', 'Thursdays are Powerful\nJoin us at Caucus of African American Leaders Eastern Shore on Thursday nights at 7:30 pm email us at\ncaales2022@gmail.com\nBe the change! https://t.co/fMkPQ7uLb5 https://t.co/S9pOGm74OZ', 'Just posted a photo https://t.co/Zjb0QX3JpG', 'Come and join us at @CaucusShoreES Next Thursday June 2 at 7:30 pm. Virtual candidate forum with congressional candidate \n @heathermizeur  Please email us at caales2022@gmail.com for more information. \nhttps://t.co/tpUDmiMwTD https://t.co/w5vYAJDJg2', 'Two years ago America and the world changed forever.\nToday on May 25th,2020 George Floyd was murdered by police in broad daylight and on video. Millions of Americans have marched and protested chanting #BlackLivesMatter and calling for #JusticeForGeorgeFloyd #SayTheirNames https://t.co/2LeZPP2pQf', ""If you're not ready to die for it,\nput the word 'freedom' out of your\nvocabulary.\nMALCOLM X https://t.co/5MAsopHYXF"", 'Thursdays are Powerful. Join us at  Caucus of African American Leaders Eastern Shore .Please email caales2022@gmail.comfort mor information. https://t.co/dXGQcZDfMW', 'RT @ToddJNock: Thank you - A simple but meaningful phrase that all teachers should hear more often !  I am eternally grateful for the teach…']"
BipartisanVets,For Country Caucus,D,1528772189457104898,"['RT @RepDonBacon: On this day in 1944, parachuting out of aircraft and running across beaches, Americans from all walks of life began a deci…', 'RT @RepGolden: Our duty to honor the men and women who have given their lives for our country is life-long.\n\nToday, we come together to exp…', 'RT @GWOTMF: Every single patriot who sacrificed for our country is dear to us. Their memory will live on in our hearts. May we all remember…', 'Memorial Day is a solemn day to honor those who made the ultimate sacrifice. May we work every day to create a more perfect union in their honor. https://t.co/sJC3hGJ4R8', ""RT @RepCarbajal: As a Marine Corps veteran, I'm proud to serve as the Vice-Chair of @BipartisanVets, where my colleagues and I are committe…"", 'RT @RepDonBacon: The For Country Caucus is a bipartisan group of veteran and active-duty Members who are committed to using our military ex…', 'As veterans ourselves, we are deeply committed to helping servicemembers, veterans, and their families. We’ve worked to expand Gold Star Families support programs, fought to improve mental health treatment and bolster military hunger prevention efforts.', 'We are also committed to honoring our wartime allies—it is both a moral imperative and a national security priority. https://t.co/C53SLpZyuj', 'One of our proudest accomplishments was leading the effort to pass the GWOT Memorial Location Act, which will be built on the National Mall, to honor servicemembers who fought and sacrificed during the Global War on Terror.', 'We’ve been hard at work over the last several years to deliver wins for American military families and veterans, and bolster U.S national security. All the while, we’ve been fostering relationships in Congress regardless of party.']"
RepChuyGarcia,Congressman Chuy García,D,1082427779583541248,"['Glad to see @POTUS checking another box off the @USProgressives executive action agenda. Increasing  domestic production of clean energy will help increase our energy independence and lower prices. https://t.co/RNQ1YjOEGO', 'I’m teaming up with Congresswoman @JanSchakowsky and IL Assistant Majority Leader State Representative @RepDeliaRamirez to discuss my recent Congressional Delegation trip to Central America. I hope you’ll tune in LIVE: https://t.co/p6L3XHPp35', 'RT @Public_Citizen: There have been 68 mass shootings over the last 30 days in America.\n\n68.\n\nDon’t let anyone tell you this is normal.', 'RT @RepChuyGarcia: It’s clear to everyone who has been in the fight and pushing for action that @POTUS has the authority to #CancelStudentD…', 'This is an udderly delightful ode to the dairy air. How curdious of @RepMarkPocan to remind us of this important and mooving time of year. https://t.co/LPR0YY5tKr', 'It’s clear to everyone who has been in the fight and pushing for action that @POTUS has the authority to #CancelStudentDebt. \n\nAt this point it’s not a matter of if, but when President Biden and the @WhiteHouse choose to take action to help life the heavy burden of student debt. https://t.co/n56dmnw9fh', 'RT @Ilhan: There were TEN mass shootings across the country over the weekend.\n\nThis week, the House will vote on a package of gun violence…', 'I’m sorry to hear that you’ve tested positive @SecretaryPete. Evelyn &amp; I are sending our best to you, @Chasten, and the twins and hoping for a quick, symptom-free recovery. Looking forward to working with you for a more inclusive, safer transit future for everyone across America. https://t.co/p5aCtGuAtw', '🚗Parking is available next to Segundo Ruiz Belvis on Armitage Ave &amp; Karlov Ave\n\nRSVP ➡️ https://t.co/6SsyIn10eN\n\nREGÍSTRATE ➡️ https://t.co/6SsyIn10eN https://t.co/bmWjJw4K09', 'TODAY at 6:30PM🚨\n\nI’m teaming up with Congresswoman @janschakowsky and IL Assistant Majority Leader @repdeliaramirez to discuss my recent Congressional Delegation trip to Central America. https://t.co/C0kjlT6CQ4']"
RepShontelBrown,Rep. Shontel Brown,D,1456381091598700556,"['RT @OversightDems: 📢 Commonsense gun safety reforms can save lives.\n\nOn Wednesday, Chair @RepMaloney will hold an @OversightDems hearing to…', 'RT @RepShontelBrown: @POTUS proposed and Congress funded ARPA-H, a new science agency to drive breakthroughs in cancer, Alzheimer’s &amp; more.…', 'Over 200 mass shootings in the US this year alone. \n\nEnough is enough.\n\nThis week, the House will consider bills to institute red flag laws, raise the purchase age for semi-automatic rifles, strengthen safe-storage requirements, and ban bump stocks and high capacity magazines.', 'RT @CleFoodBank: On Wednesday, we were grateful to host @USDANutrition, @RepShontelBrown, &amp; community partners at our Euclid Neighborhood F…', ""Gun Violence Awareness Day—a time to remember the countless lives cut tragically short by guns, from Buffalo and Uvalde to the daily atrocities that occur across America.\n\nIt's long past time to make our schools, our supermarkets, our hospitals, and our communities safer."", 'RT @WhiteHouse: In May, our economy added 390,000 jobs – on top of the over eight million jobs already created under President Biden.\n\nThe…', "".@POTUS is right: we should ban assault weapons. \n\nIf we can't do that, let's strengthen background checks. \n\nOr raise the gun purchasing age to 21. \n\nOr enact safe storage laws. \n\nOr pass red flag laws. \n\nBut we must finally do something."", ""Ford is investing $1.5 billion to assemble new EVs in Northeast Ohio. The investment will support 1,800 new jobs. \n\nI've said it before, and I'll say it again: Northeast Ohio stands ready to lead the American manufacturing comeback. https://t.co/Lnmm3SbzTV"", 'RT @TomMihaljevicMD: We were privileged to host @USDANutrition for a conversation on nutrition equity and a tour of our community Farmers M…', 'RT @CleFoodBank: Yesterday, we had the honor to host Dr. Sara Bleich, Director of Nutrition Security and Health Equity at @USDANutrition, @…']"
HerlineM08,Herline,D,847824556467343361,"['RT @RealTalkKim: Something GOOD is about to happen!', 'Finally watching @SweetLifeonMaxI hope everyone peeps how the Queen @IssaRae is delivering beautiful cinematography while providing entertainment and promoting black business. #blackexcellence', 'RT @paigelindgren_: I am a:\n⚪️ man \n⚪️ woman\n🔘 Hill staffer\n\nSeeking a:\n⚪️ man \n⚪️ woman\n🔘 August recess', 'RT @BishopJakes: Are you ready to be the person you were created to be?', 'RT @RepBeatty: #GoodTrouble', 'RT @TimMackJ: This belongs in the Prado next to a Goya painting w/ this bar: \n\n“Sometimes you need your ego, gotta remind these fools — who…', 'RT @flywithkamala: Leadership of the Congressional Black Associates, the professional and social network for Black Capitol Hill staffers 🔥…', ""RT @CapitolHillCBA: Wow! Thank you all so much for the love. CBA represents a side of Capitol Hill you don't often see; BLACK, driven mille…"", '&lt;3 &lt;3 &lt;3 https://t.co/Rt2sJshrq4', 'RT @crissles: deeply in love with my life']"
